created_at,tweet_id,query,coordinates,coordinates_type,country_code,place_full_name,retweet_count,text,in_reply_to_status_id_str,is_quote_status,tweet_favorite_count,user_description,user_fovourites_count,followers_count,friends_count,user_profile_location,time_zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 12:33:33 +0000 2016,7.81E+17,soylent,,,,,4849,"RT @NellieBowles: I tried explaining Soylent to my mom and she was like, oh you mean Slimfast? I was like yes but now made by and for men,\u2026",,FALSE,0,abstruse,,268,326,well actually,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 12:23:17 +0000 2016,7.81E+17,soylent,,,,,4849,"RT @NellieBowles: I tried explaining Soylent to my mom and she was like, oh you mean Slimfast? I was like yes but now made by and for men,\u2026",,FALSE,0,October 2016: Phil's high school reunion. He moves in with two cats. The election gets stupider. Phil discovers the bomb in his chest.,,1410,990,,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 12:21:29 +0000 2016,7.81E+17,soylent,,,,,4849,"RT @NellieBowles: I tried explaining Soylent to my mom and she was like, oh you mean Slimfast? I was like yes but now made by and for men,\u2026",,FALSE,0,whining/wining/winning  #twinja,,551,820,FL,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 11:05:27 +0000 2016,7.81E+17,soylent,,,,,4849,"RT @NellieBowles: I tried explaining Soylent to my mom and she was like, oh you mean Slimfast? I was like yes but now made by and for men,\u2026",,FALSE,0,"Finance dad. I dig freedom for all. Also markets, economics, old rock n' roll, & being a total goofball for my kids. Somehow always sunburned. God bless.",,496,2048,California feller in Middle TN,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 11:01:57 +0000 2016,7.81E+17,soylent,,,,,4849,"RT @NellieBowles: I tried explaining Soylent to my mom and she was like, oh you mean Slimfast? I was like yes but now made by and for men,\u2026",,FALSE,0,"Better living, minimalism, individual liberty, weightlifting, iced coffee, & productivity. Fueled by:\u2728\u2615\ufe0f  sales ops @ @industrydive",,1211,407,"Washington, DC",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 06:05:54 +0000 2016,7.81E+17,soylent,,,,,1,RT @adamjodonnell: OH: \u201cIt takes a shitload of soylent to get to 400.\u201d,,FALSE,0,"Software Engineer, Maker, Lover of puns, Probably sarcasm. All tweets protected by double ROT13.",,1331,1029,"Seattle, WA",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 06:05:00 +0000 2016,7.81E+17,soylent,,,,,1,OH: \u201cIt takes a shitload of soylent to get to 400.\u201d,,FALSE,1,Opus dei cum pecunia alienum efficemus.,,2147,270,San Francisco,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 04:59:19 +0000 2016,7.81E+17,soylent,,,,,0,@fictograph would you like me to mail you a bag of soylent because I will,7.81E+17,FALSE,2,full-time illustrator part-time cat \u2022 #teamlunch \u2022 https://t.co/gWERXYczXO \u2022 contact: hi@alice-yang.com,,1471,640,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 04:37:14 +0000 2016,7.81E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,@tedotte @soylent Wait does this mean you are half soylent? https://t.co/XyVqQs1lbO,7.81E+17,FALSE,0,"RT @aiww Don't Retreat, Retweet! (Working @joinniche @twitter)",,5257,1350,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 04:04:36 +0000 2016,7.81E+17,soylent,,,,,0,(only did this bc i want my math professor to judge me)I'm making my next meal a Soylent! /via @soylent https://t.co/cWD2tX8o0K,,FALSE,0,SFSU. the only straight I am is straight up bitch,,119,125,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:45:03 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Nationals Fan; Math Nerd; Engineer; veteran; father x3,,39,113,saint michaels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:33:40 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Product \u2022 Designer \u2022 Developer \u2022 Storyteller \u2022 Product @Sensay \u2022 Game Overlord @DisruptCards \u2022 James @MeetBond \u2022 Funny Sometimes,,1303,533,Los Angeles,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:29:29 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Creating bugs.,,84,361,CAK,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:28:34 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Techno-Savvy. Internet addict. Apple-fanboy. Student. Work-a-holic. Caffienated. App-dependent.,,476,299,"Bengalore, India",New Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:27:54 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Design at Quora. Previously at Gmail.,,1615,901,"SF, CO",Quito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:25:03 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,Partner Communications @Infusionsoft | @TelescopeV | Diversity & Inclusion | Startups | @ArizonaCoyotes fan | #yesphx | \xaf\\_(\u30c4)_/\xaf  I can't control my volume,,1945,1889,"Phoenix, Arizona",Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:24:58 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,#venture lender/investor to #tech #SaaS co's - VP @wellingtonfund/#canadian living in #siliconvalley. Passionate about #health #wealthmanagement & #food #wine,,294,619,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:24:38 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,"Perdida na avenida, canta seu enredo fora do carnaval. @edelements",,1336,528,"San Francisco, CA",Brasilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:23:40 +0000 2016,7.81E+17,soylent,,,,,9,RT @ashleymayer: Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,0,dont use sporks | DM me to play connect four https://t.co/Yg4kZwWAwL,,141,218,"Phoenix, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 02:22:21 +0000 2016,7.81E+17,soylent,,,,,9,Trump is so out of touch he doesn't even know that hackers only consume soylent now.,,FALSE,38,Partner @SocialCapital. Formerly @BoxHQ. Come @ me.,,13318,1121,San Francisco,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 01:00:24 +0000 2016,7.81E+17,soylent,,,,,90,RT @wanquribao: #SiliconValley \u7b2c1\u30012\u30013\u5b63\u7684\u7247\u5934\u5bf9\u6bd4\u3002\u7b2c\u4e00\u5b63Yahoo\u81ea\u5df1\u4e00\u680b\u697c\uff1b\u7b2c\u4e8c\u5b63Yahoo\u88ab\u963f\u91cc\u5df4\u5df4\u6324\u5230\u89d2\u843d\uff0cFacebook\u62db\u724c\u53d8\u5927\u4e86\uff0c\u5e76\u4e14Uber\u51fa\u73b0\u4e86\uff1b\u7b2c\u4e09\u5b63\u51fa\u73b0\u4e86Soylent\u4ee5\u53caLyft\u3002 https://t.co/UU9fS\u2026,,FALSE,0,,,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Sep 27 00:07:16 +0000 2016,7.81E+17,soylent,,,,,0,@tedotte @soylent people need to wake up!,7.81E+17,FALSE,1,"RT @aiww Don't Retreat, Retweet! (Working @joinniche @twitter)",,5257,1350,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 19:28:40 +0000 2016,7.80E+17,soylent,,,,,29,"RT @TBraithwaite: ""Eggs and milk. When were those invented?"" @soylent's Rob Rhinehart has Lunch with the FT https://t.co/K5MQMzuQVr https:/\u2026",,FALSE,0,"Explorador de Vida, Networker, Incipiente Promotor Artistico y Activista.\n\n\xbfComo envejecer cuando el Rock & Roll es el soundtrack de nuestras vidas?",,334,980,Torreê_n ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 19:23:37 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,"Hey @soylent. So the new powder has Xanthin Gum. But, is the powder still vegan? K thnx bye.",,FALSE,0,I cry watching movies.,,581,501,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 16:30:33 +0000 2016,7.80E+17,soylent,,,,,0,"Because of you @gregarious, my entire FB feed is full of ads for soylent. Happy Monday!",,FALSE,0,Co-Founder / Event Producer at Flock @flock_prods. Social-good girl @ProjectAMPLIFI @OneSkyGiving @nuevaschool. Art. Earth. Live in Love.,,8259,1736,San Francisco,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 14:46:34 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,Ok. But we're taking away your vibram toe shoes and suspending your Soylent privileges for a month. https://t.co/5zuONe9yhy,,FALSE,1,"Founder @talentbinhiring (acquired by Monster 2/14). Sales, recruiting, HCM, & SAAS are my jam. Currently writing @foundingsales for next gen of founders.",,3806,1056,San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 04:54:02 +0000 2016,7.80E+17,soylent,,,,,0,Soylent Green is people!,,FALSE,0,Every time the same bad decision.. | 25 years old | Follow me I'll follow back just ask.,,605,389,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 01:57:43 +0000 2016,7.80E+17,soylent,,,,,1,"RT @MBridegam: @jwomack Call it ""Make my Soylent Dystopian"" and it can be both.",,FALSE,0,"Author, Papa, Flaneur, Wag, Cassandra in perpeteum",,3894,114,New York City,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Sep 26 01:55:28 +0000 2016,7.80E+17,soylent,,,,,1,"@jwomack Call it ""Make my Soylent Dystopian"" and it can be both.",7.80E+17,FALSE,2,"Roofs, walls and fences.",,1149,1498,San Francisco,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 18:09:58 +0000 2016,7.80E+17,soylent,,,,,0,\U0001f3b6 put the Soylent in the coffee nut and drink em both up \U0001f3b6 https://t.co/XIeL86jLy1,,FALSE,0,Producer / Current Owner of @differentfur / Mixer: Toro y Moi - K.Flay - Beat Connection - Silva - GRMLN - Wove - Morning Benders + many many more...,,1179,1102,San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 16:27:02 +0000 2016,7.80E+17,soylent,,,,,0,Soylent Green is people!,,FALSE,0,Every time the same bad decision.. | 25 years old | Follow me I'll follow back just ask.,,605,389,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 08:21:36 +0000 2016,7.80E+17,soylent,,,,,0,TOR hidden service for intermandated Soylent data doppelg\xe4ngers,,FALSE,0,"Breaking parody technology news, analysis, and utter crap from TechFlunk. The number two guide for all things tech.",,9294,928,"San Francisco, CA",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 06:59:58 +0000 2016,7.80E+17,soylent,,,,,0,@integgroll It is sad that consuming soylent doesn't seem to increase my (strength/intelligence) x (the number of people I've consumed).,7.80E+17,FALSE,1,"Nerd, queer, feminist and tea snob. Head of People @fictiv. BALPS person. PJ girl at GP's. Ravenclaw/Hufflepuff hatstall. When I ETB, everyone gets free hugs.",,140,187,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 06:31:03 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,Also the Soylent has kept me full and hasn't caused any side effects. Another win!,,FALSE,2,"Nerd, queer, feminist and tea snob. Head of People @fictiv. BALPS person. PJ girl at GP's. Ravenclaw/Hufflepuff hatstall. When I ETB, everyone gets free hugs.",,140,187,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 01:06:02 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,@leepnet @sm @soylent @pmarca good reminder Tommy. I could use a refreshing disruptive milkshake.,7.80E+17,FALSE,1,"Founder @talentbinhiring (acquired by Monster 2/14). Sales, recruiting, HCM, & SAAS are my jam. Currently writing @foundingsales for next gen of founders.",,3806,1056,San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 01:04:27 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,@sm @soylent @pmarca meet @Kazanjy,7.80E+17,FALSE,0,Helping founders build startups. Previously with Rothenberg Ventures and FLOODGATE.,,1560,1105,"San Francisco, CA",Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Sep 25 00:50:24 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,Soylent is ok and surprisingly filling. It is definitely something I would ingest if I was exhausted and hungry. Not bad!,,FALSE,0,"Nerd, queer, feminist and tea snob. Head of People @fictiv. BALPS person. PJ girl at GP's. Ravenclaw/Hufflepuff hatstall. When I ETB, everyone gets free hugs.",,140,187,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 24 23:26:23 +0000 2016,7.80E+17,soylent,,,,,0,Who will fave my @soylent tweets now? \u2639\ufe0f https://t.co/RekCb8uiHG,,TRUE,16,"CEO and Co-founder of @Winnie, mama of @BrynAvery, and baby mama of @mauskopf. Previously @Postmates, @Twitter, @YouTube, @Google, @MIT. #KillEricsCancer",,35329,979,San Francisco ,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 24 18:55:43 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,@KristyT gonna buy you a big box of Soylent as your housewarming gift,7.80E+17,FALSE,1,an equal command of technology and form \u2022 functional programming (oc)cultist \u2022 design tools @airbnbdesign \u2022 writing: https://t.co/aXiyT3sAnQ,,12192,1200,California,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 24 16:45:25 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,@JPManga Soylent replaces something necessary (food) with next best thing. How does that apply to something useless like skin care?,7.80E+17,FALSE,1,"Newshound, relationship real talk, finding cloud stories that matter. Former Wind River, Zoosk. Today, Oracle PR. recent World Cup Racing convert, opinions=mine",,5185,1874,San Francisco / Redwood City,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 24 16:27:02 +0000 2016,7.80E+17,soylent,,,,,0,Soylent Green is people!,,FALSE,0,Every time the same bad decision.. | 25 years old | Follow me I'll follow back just ask.,,605,389,"San Francisco, CA",Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 24 03:30:14 +0000 2016,7.80E+17,soylent,"[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]",Polygon,US,"San Francisco, CA",0,Soylent on-demand,,FALSE,2,"Passionate about technology, business operations, marketing awesome products, and strong culture - Operations at @Postmates",,546,926,"San Francisco, CA",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Sep 23 18:46:20 +0000 2016,7.79E+17,soylent,,,,,0,Soylent competitor Ample wants to make healthier meal replacements: Read full story for latest details. https://t.co/qM9aQ2nmwH,,FALSE,0,it takes courage to play where the lights shine the brightest,,665,672,NYC and San Francisco,Urumqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Sep 23 18:46:19 +0000 2016,7.79E+17,soylent,,,,,0,Soylent competitor Ample wants to make healthier meal replacements: Read full story for latest details. https://t.co/Mq7gVnUXZ6,,FALSE,0,.,,741,638,NYC and San Francisco,Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Sep 23 18:20:07 +0000 2016,7.79E+17,soylent,,,,,1,RT @selenalarson: I tried the Soylent competitor and it tastes like all other powdered food tbh https://t.co/mFPBAiObHo,,FALSE,0,Journalist/analyst/speaker. Research for @VBInsight. #Martech news for @VentureBeat. @TheNotoriousSJR is my evil twin. Portfolio at https://t.co/tmw1R0Iw4T.,,27740,3359,"Tonbridge, Kent, UK",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Sep 28 20:37:55 +0000 2016,7.81E+17,shakeology,,,,,0,\U0001f331 Wellness Wednesday!!! Did you know one scoop of Shakeology contains 70+ Superfoods and taste\u2026 https://t.co/XOJXhjY0jJ,,FALSE,0,Striving to be fit and strong with the hopes of motivating others along the way.,,29,80,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Sep 29 02:35:13 +0000 2016,7.81E+17,cytosport,,,,,0,Muscle Milk   Lean Muscle Protein Powder See details at  https://t.co/ijrCCO05yW  by CytoSport,,FALSE,1,Children's author. Foodie.  Editor and reviewer of children's ebooks.  Healthy-living nut.,,21146,23567,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Sep 29 23:07:11 +0000 2016,7.82E+17,vemma,,,,,4,RT @POPSUGARFitness: What $200 at the gym gets you . . . and doesn't get you https://t.co/F3wQIN7LHM https://t.co/WQ8h6b4zkI,,FALSE,0,"Follow Us! #HealthTips, #Fitness Motivation and #Nutritional Information. To help you reach your #Health goals with #Vemma Nutritional #Supplements",,4960,4962,"Epsom, NH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 08 23:32:41 +0000 2016,7.85E+17,joylent,,,,,0,New on #Steemit: Future Food Episode 03 - Taste testing Joylent with Kylo Ren and The White Ninja https://t.co/7g4zINqL1P,,FALSE,0,"@puffin at Steemit - here half bot, half puffin",,192,10,The Steemians Post,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 08 16:20:03 +0000 2016,7.85E+17,joylent,,,,,0,Soylent Ranking : Queal &gt; Mana &gt; Joylent &gt; Veetal &gt; Futricio (erk) &gt; Huel (MEH),,FALSE,0,Freelance iOS developer - arcade & electronics - videogames podcast Lagapart : https://t.co/J6lETeAgpS - japanese cooking,,530,230,,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 08 10:05:19 +0000 2016,7.85E+17,joylent,,,,,0,"@HilariousCow if you want a change (I've never tried Huel), I use Joylent and can wholeheartedly recommend it.",7.85E+17,FALSE,1,"Game developer and sound designer, worked on GTA V and Batman: Arkham Knight. Moving to LA soon! Read this: https://t.co/pGT2l16FTH",,1659,1072,Edinburgh (soon to be LA),London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Oct 08 04:08:51 +0000 2016,7.85E+17,joylent,,,,,0,Note to self: stay away from whatever the hell Joylent is. https://t.co/FvuExiBZ77,7.85E+17,FALSE,0,"This dawn brings strange loyalties, and skies.",,691,104,Giant Gutter in Outer Space,Pacific Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Oct 07 22:23:42 +0000 2016,7.85E+17,joylent,,,,,0,@WilliamTurton I had just ordered some Twenny bars from Joylent to try \U0001f601,7.85E+17,FALSE,1,Independent game designer \u2234 Rethinking the competitive FPS with @ArmsOfTelos \u2234 Co-organizer of Dallas @SocietyOfPlay,,1028,926,"Dallas, TX",Central Time (US & Canada),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
